absolute_path,relative_path,class 
D:\new_folder_for_data\dataset\leopard_0709.jpg,..\new_folder_for_data\dataset\leopard_0709.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0710.jpg,..\new_folder_for_data\dataset\leopard_0710.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0711.jpg,..\new_folder_for_data\dataset\leopard_0711.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0712.jpg,..\new_folder_for_data\dataset\leopard_0712.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0713.jpg,..\new_folder_for_data\dataset\leopard_0713.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0714.jpg,..\new_folder_for_data\dataset\leopard_0714.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0715.jpg,..\new_folder_for_data\dataset\leopard_0715.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0716.jpg,..\new_folder_for_data\dataset\leopard_0716.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0717.jpg,..\new_folder_for_data\dataset\leopard_0717.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0718.jpg,..\new_folder_for_data\dataset\leopard_0718.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0719.jpg,..\new_folder_for_data\dataset\leopard_0719.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0720.jpg,..\new_folder_for_data\dataset\leopard_0720.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0721.jpg,..\new_folder_for_data\dataset\leopard_0721.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0722.jpg,..\new_folder_for_data\dataset\leopard_0722.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0723.jpg,..\new_folder_for_data\dataset\leopard_0723.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0724.jpg,..\new_folder_for_data\dataset\leopard_0724.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0725.jpg,..\new_folder_for_data\dataset\leopard_0725.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0726.jpg,..\new_folder_for_data\dataset\leopard_0726.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0727.jpg,..\new_folder_for_data\dataset\leopard_0727.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0728.jpg,..\new_folder_for_data\dataset\leopard_0728.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0729.jpg,..\new_folder_for_data\dataset\leopard_0729.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0730.jpg,..\new_folder_for_data\dataset\leopard_0730.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0731.jpg,..\new_folder_for_data\dataset\leopard_0731.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0732.jpg,..\new_folder_for_data\dataset\leopard_0732.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0733.jpg,..\new_folder_for_data\dataset\leopard_0733.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0734.jpg,..\new_folder_for_data\dataset\leopard_0734.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0735.jpg,..\new_folder_for_data\dataset\leopard_0735.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0736.jpg,..\new_folder_for_data\dataset\leopard_0736.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0737.jpg,..\new_folder_for_data\dataset\leopard_0737.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0738.jpg,..\new_folder_for_data\dataset\leopard_0738.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0739.jpg,..\new_folder_for_data\dataset\leopard_0739.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0740.jpg,..\new_folder_for_data\dataset\leopard_0740.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0741.jpg,..\new_folder_for_data\dataset\leopard_0741.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0742.jpg,..\new_folder_for_data\dataset\leopard_0742.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0743.jpg,..\new_folder_for_data\dataset\leopard_0743.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0744.jpg,..\new_folder_for_data\dataset\leopard_0744.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0745.jpg,..\new_folder_for_data\dataset\leopard_0745.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0746.jpg,..\new_folder_for_data\dataset\leopard_0746.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0747.jpg,..\new_folder_for_data\dataset\leopard_0747.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0748.jpg,..\new_folder_for_data\dataset\leopard_0748.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0749.jpg,..\new_folder_for_data\dataset\leopard_0749.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0750.jpg,..\new_folder_for_data\dataset\leopard_0750.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0751.jpg,..\new_folder_for_data\dataset\leopard_0751.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0752.jpg,..\new_folder_for_data\dataset\leopard_0752.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0753.jpg,..\new_folder_for_data\dataset\leopard_0753.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0754.jpg,..\new_folder_for_data\dataset\leopard_0754.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0755.jpg,..\new_folder_for_data\dataset\leopard_0755.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0756.jpg,..\new_folder_for_data\dataset\leopard_0756.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0757.jpg,..\new_folder_for_data\dataset\leopard_0757.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0758.jpg,..\new_folder_for_data\dataset\leopard_0758.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0759.jpg,..\new_folder_for_data\dataset\leopard_0759.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0760.jpg,..\new_folder_for_data\dataset\leopard_0760.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0761.jpg,..\new_folder_for_data\dataset\leopard_0761.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0762.jpg,..\new_folder_for_data\dataset\leopard_0762.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0763.jpg,..\new_folder_for_data\dataset\leopard_0763.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0764.jpg,..\new_folder_for_data\dataset\leopard_0764.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0765.jpg,..\new_folder_for_data\dataset\leopard_0765.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0766.jpg,..\new_folder_for_data\dataset\leopard_0766.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0767.jpg,..\new_folder_for_data\dataset\leopard_0767.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0768.jpg,..\new_folder_for_data\dataset\leopard_0768.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0769.jpg,..\new_folder_for_data\dataset\leopard_0769.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0770.jpg,..\new_folder_for_data\dataset\leopard_0770.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0771.jpg,..\new_folder_for_data\dataset\leopard_0771.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0772.jpg,..\new_folder_for_data\dataset\leopard_0772.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0773.jpg,..\new_folder_for_data\dataset\leopard_0773.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0774.jpg,..\new_folder_for_data\dataset\leopard_0774.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0775.jpg,..\new_folder_for_data\dataset\leopard_0775.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0776.jpg,..\new_folder_for_data\dataset\leopard_0776.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0777.jpg,..\new_folder_for_data\dataset\leopard_0777.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0778.jpg,..\new_folder_for_data\dataset\leopard_0778.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0779.jpg,..\new_folder_for_data\dataset\leopard_0779.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0780.jpg,..\new_folder_for_data\dataset\leopard_0780.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0781.jpg,..\new_folder_for_data\dataset\leopard_0781.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0782.jpg,..\new_folder_for_data\dataset\leopard_0782.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0783.jpg,..\new_folder_for_data\dataset\leopard_0783.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0784.jpg,..\new_folder_for_data\dataset\leopard_0784.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0785.jpg,..\new_folder_for_data\dataset\leopard_0785.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0786.jpg,..\new_folder_for_data\dataset\leopard_0786.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0787.jpg,..\new_folder_for_data\dataset\leopard_0787.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0788.jpg,..\new_folder_for_data\dataset\leopard_0788.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0789.jpg,..\new_folder_for_data\dataset\leopard_0789.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0790.jpg,..\new_folder_for_data\dataset\leopard_0790.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0791.jpg,..\new_folder_for_data\dataset\leopard_0791.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0792.jpg,..\new_folder_for_data\dataset\leopard_0792.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0793.jpg,..\new_folder_for_data\dataset\leopard_0793.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0794.jpg,..\new_folder_for_data\dataset\leopard_0794.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0795.jpg,..\new_folder_for_data\dataset\leopard_0795.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0796.jpg,..\new_folder_for_data\dataset\leopard_0796.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0797.jpg,..\new_folder_for_data\dataset\leopard_0797.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0798.jpg,..\new_folder_for_data\dataset\leopard_0798.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0799.jpg,..\new_folder_for_data\dataset\leopard_0799.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0800.jpg,..\new_folder_for_data\dataset\leopard_0800.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0801.jpg,..\new_folder_for_data\dataset\leopard_0801.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0802.jpg,..\new_folder_for_data\dataset\leopard_0802.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0803.jpg,..\new_folder_for_data\dataset\leopard_0803.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0804.jpg,..\new_folder_for_data\dataset\leopard_0804.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0805.jpg,..\new_folder_for_data\dataset\leopard_0805.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0806.jpg,..\new_folder_for_data\dataset\leopard_0806.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0807.jpg,..\new_folder_for_data\dataset\leopard_0807.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0808.jpg,..\new_folder_for_data\dataset\leopard_0808.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0809.jpg,..\new_folder_for_data\dataset\leopard_0809.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0810.jpg,..\new_folder_for_data\dataset\leopard_0810.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0811.jpg,..\new_folder_for_data\dataset\leopard_0811.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0812.jpg,..\new_folder_for_data\dataset\leopard_0812.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0813.jpg,..\new_folder_for_data\dataset\leopard_0813.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0814.jpg,..\new_folder_for_data\dataset\leopard_0814.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0815.jpg,..\new_folder_for_data\dataset\leopard_0815.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0816.jpg,..\new_folder_for_data\dataset\leopard_0816.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0817.jpg,..\new_folder_for_data\dataset\leopard_0817.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0818.jpg,..\new_folder_for_data\dataset\leopard_0818.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0819.jpg,..\new_folder_for_data\dataset\leopard_0819.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0820.jpg,..\new_folder_for_data\dataset\leopard_0820.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0821.jpg,..\new_folder_for_data\dataset\leopard_0821.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0822.jpg,..\new_folder_for_data\dataset\leopard_0822.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0823.jpg,..\new_folder_for_data\dataset\leopard_0823.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0824.jpg,..\new_folder_for_data\dataset\leopard_0824.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0825.jpg,..\new_folder_for_data\dataset\leopard_0825.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0826.jpg,..\new_folder_for_data\dataset\leopard_0826.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0827.jpg,..\new_folder_for_data\dataset\leopard_0827.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0828.jpg,..\new_folder_for_data\dataset\leopard_0828.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0829.jpg,..\new_folder_for_data\dataset\leopard_0829.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0830.jpg,..\new_folder_for_data\dataset\leopard_0830.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0831.jpg,..\new_folder_for_data\dataset\leopard_0831.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0832.jpg,..\new_folder_for_data\dataset\leopard_0832.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0833.jpg,..\new_folder_for_data\dataset\leopard_0833.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0834.jpg,..\new_folder_for_data\dataset\leopard_0834.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0835.jpg,..\new_folder_for_data\dataset\leopard_0835.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0836.jpg,..\new_folder_for_data\dataset\leopard_0836.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0837.jpg,..\new_folder_for_data\dataset\leopard_0837.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0838.jpg,..\new_folder_for_data\dataset\leopard_0838.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0839.jpg,..\new_folder_for_data\dataset\leopard_0839.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0840.jpg,..\new_folder_for_data\dataset\leopard_0840.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0841.jpg,..\new_folder_for_data\dataset\leopard_0841.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0842.jpg,..\new_folder_for_data\dataset\leopard_0842.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0843.jpg,..\new_folder_for_data\dataset\leopard_0843.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0844.jpg,..\new_folder_for_data\dataset\leopard_0844.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0845.jpg,..\new_folder_for_data\dataset\leopard_0845.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0846.jpg,..\new_folder_for_data\dataset\leopard_0846.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0847.jpg,..\new_folder_for_data\dataset\leopard_0847.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0848.jpg,..\new_folder_for_data\dataset\leopard_0848.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0849.jpg,..\new_folder_for_data\dataset\leopard_0849.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0850.jpg,..\new_folder_for_data\dataset\leopard_0850.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0851.jpg,..\new_folder_for_data\dataset\leopard_0851.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0852.jpg,..\new_folder_for_data\dataset\leopard_0852.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0853.jpg,..\new_folder_for_data\dataset\leopard_0853.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0854.jpg,..\new_folder_for_data\dataset\leopard_0854.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0855.jpg,..\new_folder_for_data\dataset\leopard_0855.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0856.jpg,..\new_folder_for_data\dataset\leopard_0856.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0857.jpg,..\new_folder_for_data\dataset\leopard_0857.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0858.jpg,..\new_folder_for_data\dataset\leopard_0858.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0859.jpg,..\new_folder_for_data\dataset\leopard_0859.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0860.jpg,..\new_folder_for_data\dataset\leopard_0860.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0861.jpg,..\new_folder_for_data\dataset\leopard_0861.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0862.jpg,..\new_folder_for_data\dataset\leopard_0862.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0863.jpg,..\new_folder_for_data\dataset\leopard_0863.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0864.jpg,..\new_folder_for_data\dataset\leopard_0864.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0865.jpg,..\new_folder_for_data\dataset\leopard_0865.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0866.jpg,..\new_folder_for_data\dataset\leopard_0866.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0867.jpg,..\new_folder_for_data\dataset\leopard_0867.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0868.jpg,..\new_folder_for_data\dataset\leopard_0868.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0869.jpg,..\new_folder_for_data\dataset\leopard_0869.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0870.jpg,..\new_folder_for_data\dataset\leopard_0870.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0871.jpg,..\new_folder_for_data\dataset\leopard_0871.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0872.jpg,..\new_folder_for_data\dataset\leopard_0872.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0873.jpg,..\new_folder_for_data\dataset\leopard_0873.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0874.jpg,..\new_folder_for_data\dataset\leopard_0874.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0875.jpg,..\new_folder_for_data\dataset\leopard_0875.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0876.jpg,..\new_folder_for_data\dataset\leopard_0876.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0877.jpg,..\new_folder_for_data\dataset\leopard_0877.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0878.jpg,..\new_folder_for_data\dataset\leopard_0878.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0879.jpg,..\new_folder_for_data\dataset\leopard_0879.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0880.jpg,..\new_folder_for_data\dataset\leopard_0880.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0881.jpg,..\new_folder_for_data\dataset\leopard_0881.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0882.jpg,..\new_folder_for_data\dataset\leopard_0882.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0883.jpg,..\new_folder_for_data\dataset\leopard_0883.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0884.jpg,..\new_folder_for_data\dataset\leopard_0884.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0885.jpg,..\new_folder_for_data\dataset\leopard_0885.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0886.jpg,..\new_folder_for_data\dataset\leopard_0886.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0887.jpg,..\new_folder_for_data\dataset\leopard_0887.jpg,leopard
D:\new_folder_for_data\dataset\leopard_0888.jpg,..\new_folder_for_data\dataset\leopard_0888.jpg,leopard
